order_id,product_id,quantity
29276,1623,2
29277,6760,2
29278,1348,2
29279,2960,2
29280,6927,2
29281,1768,2
29282,6540,2
29282,6789,2
29282,7016,2
29283,5953,2
29284,746,2
29285,1826,2
29286,6757,2
29287,3531,2
29288,6083,2
29289,903,2
29290,375,2
29291,733,1
29291,6616,1
29291,6677,1
29292,3555,2
29293,1846,2
29294,3530,2
29295,5905,2
29296,3043,2
29296,3587,2
29297,3401,2
29298,3023,2
29299,3395,1
29300,1878,2
29301,1768,2
29302,5676,2
29302,5925,2
29303,1741,2
29304,4401,2
29305,4567,1
29306,7042,2
29307,2617,2
29308,1914,2
29309,2989,1
29310,5638,2
29311,999,2
29312,1788,2
29313,1403,2
29314,352,1
29315,2219,2
29316,4589,2
29317,2902,1
29318,5901,2
29319,4564,2
29320,6200,2
29321,4825,2
29322,3224,2
29323,2747,2
29324,7011,2
29325,5631,2
29326,495,2
29327,427,2
29328,4545,2
29328,5211,2
29329,3514,1
29330,791,1
29331,6865,2
29332,5064,2
29333,2905,2
29334,6404,2
29335,353,2
29336,2401,2
29337,4429,2
29337,4457,2
29338,1499,2
29339,2388,2
29340,4031,2
29341,2174,2
29342,4167,2
29342,4624,2
29343,4551,2
29344,7040,2
29345,3481,2
29345,3528,2
29346,5493,2
29347,2437,2
29348,715,2
29348,6921,2
29349,808,2
29350,4596,2
29351,5666,2
29352,5659,2
29353,808,2
29354,3396,2
29355,6763,2
29356,4549,2
29357,6972,2
29358,5909,2
29359,1351,1
29360,4593,2
29361,5097,2
29362,4445,2
29363,3290,2
29364,2749,2
29365,847,2
29366,2747,2
29367,1740,2
29368,5966,2
29369,1347,2
29370,3208,2
29371,1930,1
29372,2713,2
29373,502,2
29374,6047,1
29375,2752,2
29376,2753,2
29377,4978,2
29378,6493,2
29379,4553,2
29380,6668,2
29381,996,2
29382,3701,2
29383,385,2
29384,6176,2
29385,5307,2
29386,4174,2
29387,6772,2
29388,2642,2
29389,4433,2
29390,5893,2
29391,6382,2
29392,4553,2
29393,4026,2
29394,1725,2
29395,6448,2
29396,6580,1
29397,5924,2
29397,6763,2
29398,1349,1
29399,2641,2
29400,982,2
29401,6572,2
29402,805,2
29403,3360,2
29404,6402,2
29405,3024,2
29406,6592,1
29407,2353,2
29408,6994,2
29409,5654,2
29410,6720,2
29411,424,2
29412,1502,2
29413,411,2
29414,5733,2
29415,4018,2
29416,1709,2
29417,455,2
29418,1029,2
29419,4594,2
29420,2543,2
29420,5179,2
29421,5163,2
29422,1790,2
29423,1386,1
29424,1007,2
29425,2063,2
29426,1770,2
29427,5894,2
29428,2620,2
29429,2811,2
29430,669,2
29431,423,1
29432,1772,2
29433,4573,2
29434,1986,2
29435,1831,2
29436,1586,2
29437,5733,2
29438,2354,2
29439,5987,1
29440,3059,2
29441,6304,2
29442,7056,2
29443,3801,1
29444,4831,2
29445,6823,2
29446,3214,2
29447,3501,2
29448,6312,2
29449,6614,2
29450,774,2
29451,4302,2
29452,3698,2
29453,4701,2
29454,7090,2
29455,2680,2
29456,1391,2
29457,4551,2
29458,650,2
29459,1754,2
29460,4649,2
29461,5466,2
29462,5131,2
29463,2815,2
29464,6549,2
29465,5893,2
29466,6666,2
29467,6759,2
29468,6836,2
29469,6280,2
29470,5058,2
29471,3229,2
29472,42,2
29473,6615,2
29474,5112,2
29475,2638,2
29476,1870,2
29477,7005,2
29478,1707,2
29479,2643,2
29480,3115,1
29481,6248,2
29482,7093,2
29483,2640,2
29484,2207,2
29485,2351,2
29486,6226,2
29487,6303,2
29488,6148,2
29489,1772,2
29489,1791,2
29490,6308,2
29491,6788,2
29492,4551,2
29493,6836,2
29494,423,2
29494,2271,2
29495,5887,2
29496,4983,2
29497,714,1
29498,2929,2
29499,1738,1
29500,4547,2
29501,3396,2
29502,4755,2
29503,6196,2
29504,1973,2
29505,6278,2
29506,4783,2
29507,5924,2
29508,5152,1
29509,2473,2
29510,1260,2
29511,2284,2
29512,2620,2
29513,4452,2
29514,1768,2
29515,3527,2
29516,1526,2
29516,6397,2
29517,5243,2
29518,808,2
29519,1757,2
29520,4619,2
29521,4095,2
29522,348,2
29523,6890,2
29524,4779,2
29525,4584,2
29526,7131,2
29527,6615,2
29528,2986,2
29529,6789,2
29530,5414,2
29531,3093,2
29532,989,2
29532,1823,2
29533,4028,2
29533,4873,2
29533,6457,2
29534,1554,2
29535,2403,2
29535,4596,2
29536,979,2
29537,6925,1
29538,6763,2
29539,3085,2
29540,4080,2
29541,5840,2
29542,1453,2
29543,65,2
29544,2747,2
29545,2071,2
29546,1739,2
29547,6790,1
29548,3531,2
29549,2447,2
29550,2748,2
29551,6043,2
29552,4458,2
29553,2613,2
29554,1304,2
29555,6824,2
29556,2889,2
29557,6792,2
29558,4592,2
29559,274,2
29560,1348,2
29561,4739,2
29562,1349,2
29563,499,2
29564,5206,2
29565,3829,2
29566,6280,2
29567,2641,2
29568,6872,2
29569,6786,2
29570,3160,2
29571,1916,2
29572,2907,2
29573,4091,2
29574,1729,2
29574,1731,2
29574,4784,2
29575,4456,2
29576,4988,2
29577,2747,2
29578,4543,2
29579,5972,2
29580,1614,2
29581,660,1
29581,981,1
29582,4276,1
29583,663,1
29584,3395,2
29585,6994,2
29586,5117,1
29587,6645,2
29588,4447,2
29589,230,1
29590,6729,2
29591,5087,2
29592,1770,2
29593,805,2
29594,5176,2
29595,6752,1
29596,6616,2
29597,6853,2
29598,2896,2
29599,6277,2
29600,2816,1
29601,4782,2
29602,349,2
29603,1499,2
29604,1733,2
29605,656,2
29606,6047,2
29607,2351,2
29608,4549,2
29609,2397,1
29610,1630,2
29611,349,1
29612,5140,2
29612,5164,2
29613,3581,2
29613,4094,2
29614,5236,2
29615,800,2
29616,1544,2
29617,6755,2
29618,3697,2
29619,79,2
29619,82,2
29620,2750,2
29621,3312,2
29622,4523,2
29623,513,2
29624,5819,2
29625,3587,2
29626,4624,2
29627,7063,2
29628,1585,2
29629,6278,2
29630,4091,2
29630,4400,2
29631,801,2
29632,2639,2
29633,5089,2
29634,3203,2
29635,3963,2
29636,1554,2
29637,4550,2
29638,1040,1
29639,1964,2
29640,4082,1
29641,5886,2
29642,5076,2
29643,3400,2
29644,5732,2
29645,6278,2
29646,6833,2
29647,5424,2
29648,6783,2
29649,6951,2
29650,3525,2
29651,4034,2
29652,6975,2
29653,4193,2
29653,6415,2
29653,6500,2
29654,2330,2
29655,3139,2
29655,3216,2
29656,1726,2
29657,2755,2
29658,3043,1
29659,6128,2
29660,2632,2
29661,1350,2
29662,4563,2
29663,7006,2
29664,1619,2
29665,2210,2
29666,3735,2
29667,5493,1
29668,5467,2
29669,4086,2
29670,4764,2
29671,3163,2
29672,4793,2
29673,1392,2
29674,2422,2
29675,1348,2
29676,3295,2
29677,2594,2
29678,2715,2
29678,2969,2
29678,5895,2
29679,1303,2
29680,495,2
29681,5272,2
29682,803,2
29683,6917,2
29684,676,2
29685,2562,2
29686,6429,2
29687,936,2
29688,4549,2
29689,805,1
29689,3776,1
29690,5631,2
29691,5900,2
29691,6197,2
29692,7115,2
29693,4550,2
29694,4501,2
29695,1707,2
29696,6304,2
29697,1348,2
29698,6503,2
29699,3013,2
29700,2470,2
29700,4053,2
29700,4085,2
29700,4180,2
29700,4187,2
29700,4444,2
29700,4451,2
29700,4597,2
29700,4785,2
29700,4827,2
29700,6031,2
29701,2615,2
29702,4434,2
29703,3801,2
29704,2330,2
29705,4594,2
29706,419,2
29707,6368,2
29708,1271,2
29709,807,2
29710,3228,2
29711,2749,2
29712,4641,2
29713,6922,2
29714,5270,2
29715,5813,2
29716,3575,2
29717,1823,2
29718,6758,2
29719,4568,2
29719,4573,2
29720,2042,2
29721,2392,1
29721,4024,1
29722,6542,2
29723,6610,2
29724,5922,2
29725,7151,2
29726,457,2
29727,1351,2
29728,1804,2
29729,4812,2
29730,2002,1
29731,7051,2
29732,7031,2
29733,5204,2
29734,5356,1
29735,7171,2
29736,2644,2
29737,2394,2
29738,3782,2
29739,3159,2
29740,5554,2
29741,793,2
29741,807,2
29741,1601,2
29742,2502,2
29743,4152,2
29744,1774,2
29745,4163,2
29746,1599,2
29747,7101,2
29748,1544,2
29749,4564,2
29750,2748,2
29751,682,2
29752,1788,2
29753,496,2
29754,7047,2
29755,5785,2
29756,3551,2
29757,1347,2
29758,6454,2
29759,5994,2
29760,6918,2
29761,1679,2
29762,1042,2
29763,1963,2
29764,3166,2
29765,6370,2
29766,5922,2
29767,6447,2
29768,3701,2
29769,6786,2
29770,3780,2
29771,6212,2
29772,1821,2
29773,1722,2
29774,6195,2
29775,802,1
29776,2993,2
29777,5646,1
29778,2638,2
29779,4552,2
29780,498,2
29781,6575,2
29782,5715,2
29783,823,2
29784,3191,2
29785,4551,2
29786,5069,2
29787,1617,2
29788,6305,2
29788,6595,2
29789,5899,2
29790,376,2
29791,2914,2
29792,3758,2
29793,343,2
29794,386,2
29795,6354,2
29796,5971,2
29797,4552,2
29798,6649,2
29799,5913,2
29800,2720,2
29801,6063,2
29802,4460,2
29803,4619,2
29804,6870,2
29805,4553,2
29806,7119,1
29807,4590,1
29808,7126,2
29809,4178,1
29810,7049,2
29811,348,2
29812,6757,2
29813,4641,1
29814,2600,2
29815,3802,2
29816,1789,2
29817,4726,2
29817,5818,2
29818,6075,2
29818,6295,2
29819,4549,2
29820,6992,1
29821,820,2
29822,6443,2
29823,2752,2
29824,4850,2
29825,1931,2
29826,5583,2
29827,3400,2
29828,798,2
29829,4545,2
29830,1001,2
29831,4551,2
29832,2815,1
29833,3530,2
29834,3202,2
29835,4822,1
29836,5853,2
29837,6716,2
29838,495,2
29839,4890,2
29840,1715,2
29841,4748,2
29842,4564,2
29843,5305,2
29844,6305,2
29845,1439,2
29846,2901,2
29847,2213,2
29848,348,2
29849,2986,2
29850,5904,2
29851,4154,1
29852,2030,2
29853,774,2
29854,1348,2
29855,1233,2
29856,5286,2
29857,5348,2
29858,4089,2
29859,808,2
29860,3123,2
29860,3675,2
29861,7018,2
29862,1771,2
29863,2351,2
29864,5851,2
29865,4551,2
29866,5259,2
29867,4544,2
29868,6757,1
29869,2971,2
29870,4550,2
29871,4589,2
29872,5647,1
29873,5717,1
29874,3400,2
29875,1768,2
29876,2750,2
29877,3724,1
29878,2898,2
29878,4064,2
29879,6442,2
29880,6343,2
29881,6621,2
29882,4578,2
29883,1500,2
29884,1347,2
29885,4626,2
29886,2641,2
29887,2620,1
29888,347,2
29888,3059,2
29889,2594,1
29890,6732,2
29891,2751,2
29892,4549,2
29893,3780,2
29894,6818,1
29895,1706,2
29896,1792,2
29897,6608,1
29898,3453,1
29899,1524,1
29900,1206,2
29901,6730,2
29901,6732,2
29901,6734,2
29902,1752,2
29903,3726,2
29904,672,2
29905,2511,2
29906,4946,2
29907,1551,2
29907,6614,2
29907,6914,2
29908,5235,1
29909,6616,2
29910,753,2
29910,6048,2
29911,1822,2
29912,4563,2
29913,6651,2
29914,4555,2
29915,6306,2
29916,3193,2
29917,800,2
29918,2456,2
29919,6316,2
29920,2613,2
29921,4822,2
29922,6305,2
29922,6312,2
29923,1798,2
29924,5933,2
29925,389,2
29926,804,2
29927,406,2
29928,401,1
29929,351,1
29930,3267,2
29931,1622,2
29932,5729,2
29933,7122,2
29934,2621,2
29934,2753,2
29935,3303,2
29936,4090,2
29937,7096,2
29938,348,2
29939,3573,2
29940,4096,2
29941,4102,2
29942,6979,2
29943,4892,2
29944,4295,1
29944,4675,1
29945,6304,2
29946,2609,2
29947,4822,2
29948,4034,2
29949,6915,2
29950,2194,2
29951,2618,2
29952,2369,2
29953,4597,2
29953,4827,2
29954,4591,2
29955,996,2
29956,6314,2
29957,2894,2
29957,2901,2
29958,881,1
29959,5154,2
29960,4600,2
29961,6450,2
29962,4854,2
29963,4649,2
29964,4457,2
29965,4359,2
29966,4088,2
29967,7029,2
29968,793,2
29969,6417,2
29970,4239,2
29970,4241,2
29971,1836,2
29972,5895,2
29973,5050,2
29973,5113,2
29974,4659,2
29975,3660,2
29976,5972,2
29977,4777,2
29977,4988,2
29978,5421,2
29979,3545,2
29980,2499,2
29981,3470,2
29982,1762,2
29983,6919,5
29984,413,2
29985,6914,2
29986,46,2
29987,6606,2
29988,1616,2
29989,6506,2
29990,1481,2
29991,2644,2
29992,1755,2
29993,4473,2
29994,6775,2
29995,684,2
29996,5346,2
29997,624,2
29998,6720,2
29999,2610,1
30000,5155,2
30001,6938,2
30002,1347,2
30003,3140,2
30004,794,2
30004,1632,2
30005,6280,2
30006,2261,2
30007,1043,1
30008,6027,2
30009,1502,2
30010,4328,2
30011,3931,2
30012,2618,2
30013,6822,2
30014,1522,2
30015,1359,2
30016,764,2
30017,4543,2
30018,5304,2
30019,1622,2
30020,4179,2
30021,6775,2
30022,2749,1
30023,349,2
30024,3530,2
30025,1432,2
30026,4626,2
30027,2583,2
30028,5717,2
30029,6692,1
30030,4551,2
30031,353,2
30032,3847,2
30033,6368,2
30034,2749,2
30035,6381,2
30036,3984,2
30037,352,2
30037,3291,2
30037,7045,2
30038,3487,2
30039,7090,1
30040,496,2
30041,3986,1
30041,6449,1
30042,3099,2
30042,4497,2
30043,6254,2
30043,6614,2
30043,6914,2
30044,3045,2
30045,5110,2
30045,5163,2
30046,6754,2
30047,6681,2
30048,2502,2
30049,2641,1
30050,2781,1
30051,1283,2
30052,2579,2
30053,418,2
30054,4592,2
30055,5892,2
30056,793,2
30057,7089,2
30058,6829,2
30059,4100,1
30060,5757,2
30061,5922,1
30062,6744,2
30063,6795,2
30064,2748,2
30065,5926,2
30066,1738,2
30067,1884,2
30068,4976,2
30069,564,2
30070,3140,2
30071,2611,2
30072,7101,2
30073,6426,2
30074,2751,2
30075,354,2
30076,4580,2
30077,4551,2
30078,5370,2
30079,353,2
30080,3531,2
30081,1641,2
30082,4079,2
30083,4282,1
30083,6444,1
30084,4241,1
30084,4653,1
30085,4336,2
30086,2802,2
30087,1350,2
30088,4550,2
30089,3659,2
30090,4795,2
30091,999,2
30092,6716,2
30093,379,2
30094,3398,2
30095,5163,2
30096,6447,2
30097,4551,1
30098,5303,2
30099,3332,2
30100,448,2
30101,6683,2
30102,5428,2
30102,5455,2
30103,2641,2
30104,1555,2
30105,1763,2
30106,4868,2
30107,6616,2
30108,1721,2
30109,6502,1
30110,6640,2
30111,2895,2
30112,3005,2
30113,6217,2
30114,997,2
30115,6215,2
30116,3578,2
30117,5056,2
30118,3935,2
30119,6278,2
30119,6313,2
30120,5046,2
30121,1116,2
30122,6837,2
30123,1798,2
30124,776,2
30125,4680,2
30125,6456,2
30126,3951,2
30127,2819,2
30128,4315,2
30129,3068,2
30130,638,2
30131,4521,2
30132,1619,2
30133,2751,2
30134,1929,2
30135,6161,2
30136,5987,2
30137,7065,1
30138,4059,2
30138,4091,2
30139,6736,2
30140,411,2
30141,2906,2
30142,6758,2
30143,3569,2
30144,4555,2
30145,3193,2
30146,7040,2
30147,3015,2
30148,6759,1
30149,391,2
30150,2351,2
30151,824,2
30152,2525,2
30153,2394,2
30154,6605,2
30155,2891,1
30155,4293,1
30155,5677,1
30156,5733,2
30157,3054,2
30158,2644,1
30159,2352,2
30160,1189,2
30161,4405,2
30162,6892,2
30163,2992,2
30164,4619,1
30165,383,2
30166,1527,2
30167,887,1
30167,7035,1
30168,2901,2
30169,6645,2
30170,6616,2
30171,1643,2
30172,6007,2
30173,1618,2
30174,653,2
30175,6448,2
30176,6775,2
30177,656,2
30178,5204,2
30179,3006,2
30179,3191,2
30180,1351,2
30181,2396,2
30182,389,1
30183,6730,2
30184,3357,1
30185,798,2
30186,4596,2
30187,3155,2
30188,321,2
30188,3970,2
30189,333,2
30190,3928,2
30191,2298,2
30192,5199,2
30193,3396,2
30194,3044,2
30194,4088,2
30195,7042,2
30196,4518,2
30197,4186,2
30198,4601,1
30199,1932,2
30200,1785,2
30201,1784,2
30202,2354,2
30203,5359,1
30204,3292,2
30205,3289,2
30205,7040,2
30206,667,2
30207,4564,2
30208,6017,2
30209,1348,2
30210,4591,2
30211,4591,2
30212,497,2
30213,1281,2
30214,1046,2
30215,3395,2
30216,1234,2
30217,2640,2
30218,3827,2
30219,2896,1
30220,5278,2
30221,5343,2
30222,1934,2
30223,405,2
30224,5672,2
30225,3724,2
30226,3358,2
30227,4555,2
30228,4556,2
30229,1772,2
30230,1790,2
30231,4087,2
30232,5408,2
30233,1059,2
30234,6866,2
30235,3933,2
30236,386,2
30237,3573,2
30238,4028,2
30239,6307,2
30240,5047,2
30241,2289,2
30242,3042,2
30242,4086,2
30243,1759,3
30244,6618,1
30245,1250,2
30246,3224,2
30247,1668,2
30248,1406,2
30249,6625,2
30250,4596,2
30251,832,2
30252,3504,2
30253,5837,2
30254,5227,2
30255,2901,2
30256,6308,2
30257,3022,2
30258,796,2
30259,6487,2
30260,4322,2
30261,4066,2
30262,405,2
30263,7016,1
30264,2394,1
30265,4072,2
30266,3908,2
30267,5394,2
30268,5668,2
30269,411,2
30270,1517,1
30271,2020,2
30272,3300,2
30273,6233,2
30274,4590,2
30275,3753,2
30276,5922,2
30277,3022,1
30278,543,2
30279,6286,2
30280,377,2
30280,412,2
30280,6110,2
30280,6360,2
30281,4181,2
30282,5717,2
30283,1644,2
30283,1774,2
30284,7176,2
30285,7096,2
30286,670,2
30287,2618,2
30288,4704,2
30289,4805,2
30290,1764,2
30291,2353,2
30292,4088,2
30293,4606,2
30294,5814,2
30295,4590,2
30296,1857,2
30297,6686,2
30298,5122,2
30299,3500,2
30300,4834,2
30301,2934,2
30302,798,2
30303,3392,2
30304,2469,2
30305,6439,2
30306,718,2
30307,2531,2
30307,6446,2
30308,4586,2
30309,4184,2
30310,2702,2
30311,5851,2
30312,4565,2
30313,4570,2
30314,2639,2
30315,387,2
30316,1541,2
30317,353,2
30318,2611,2
30319,998,2
30320,3120,2
30321,3396,2
30322,2644,2
30323,1821,2
30324,6683,2
30325,2977,2
30326,791,2
30326,3763,2
30327,353,2
30328,3194,2
30329,1929,2
30330,4784,2
30331,1769,2
30332,1350,2
30332,6338,2
30333,2053,1
30334,2747,2
30335,4386,1
30336,2210,2
30337,7007,2
30338,4823,2
30339,5268,2
30340,4590,2
30341,4584,2
30342,3011,2
30342,3230,2
30342,3459,2
30342,3565,2
30342,4288,2
30342,4403,2
30342,4465,2
30343,6914,2
30344,1042,2
30345,6390,2
30346,6990,2
30347,6209,2
30348,1347,2
30349,6668,2
30350,6580,2
30351,3576,1
30352,3727,2
30353,6614,2
30354,4067,1
30355,2580,2
30356,2405,2
30357,6715,1
30358,4323,1
30359,5120,2
30360,6013,2
30361,2713,2
30362,2614,2
30363,6043,2
30363,6155,2
30364,6420,2
30364,6932,2
30364,7095,2
30364,7106,2
30365,2182,2
30366,3541,2
30367,169,2
30368,1618,2
30369,3872,2
30369,3888,2
30369,6791,2
30370,2895,2
30371,2208,2
30372,6662,2
30373,4239,1
30374,2900,2
30375,4549,2
30376,3183,2
30377,1618,2
30378,1771,2
30379,3938,2
30380,2639,2
30381,6446,2
30382,1349,2
30383,4897,2
30384,3219,2
30385,1726,2
30386,2596,2
30387,2402,2
30388,396,1
30389,1058,2
30390,4550,2
30391,4555,2
30392,4608,2
30393,1823,2
30394,348,2
30395,1348,2
30396,2751,2
30397,3551,1
30397,3662,1
30398,6935,2
30399,1907,2
30400,2816,2
30401,383,2
30402,3005,2
30403,4584,2
30404,4008,2
30405,3578,2
30406,3386,2
30407,5441,1
30408,6189,2
30409,3525,2
30410,6600,2
30411,6391,2
30412,6306,2
30413,6762,2
30414,4926,2
30415,6304,2
30416,1762,2
30417,2748,2
30418,5069,2
30419,4550,2
30420,6753,2
30421,6668,2
30422,382,2
30423,6433,2
30424,2169,2
30425,6310,2
30426,2727,2
30427,2492,2
30428,688,2
30429,4201,2
30430,2496,2
30431,2489,2
30432,1273,2
30433,3395,2
30434,6821,2
30435,601,2
30436,6992,1
30437,6583,2
30438,353,1
30439,847,2
30440,369,2
30441,5782,2
30442,2716,2
30443,5745,2
30444,1729,2
30445,3778,2
30446,4550,2
30447,383,2
30448,3945,1
30449,5893,2
30450,7040,2
30451,2639,2
30452,4499,2
30453,801,2
30454,669,2
30454,798,2
30455,3525,2
30456,5655,2
30457,4021,1
30458,3150,2
30459,4776,2
30460,6573,2
30461,3580,2
30462,6453,2
30463,7074,2
30464,6618,2
30465,686,2
30466,1747,2
30467,1726,2
30468,2491,2
30469,2495,2
30470,6258,2
30471,1454,2
30472,6507,2
30473,6756,2
30474,4551,2
30475,2583,1
30476,1431,2
30477,5140,2
30478,2753,2
30479,4523,2
30480,6292,2
30481,448,2
30482,5793,2
30483,3937,2
30484,6384,2
30485,4474,2
30486,2542,1
30487,6542,2
30488,4550,2
30489,4549,2
30490,6814,2
30491,4573,2
30492,6742,2
30492,6749,2
30493,6362,2
30494,155,2
30495,5227,2
30496,847,2
30497,6818,2
30498,3951,2
30499,4458,2
30500,6619,2
30500,6919,2
30501,1351,2
30502,4436,2
30503,2900,2
30504,1350,2
30505,353,2
30506,6616,2
30507,4671,1
30508,4550,2
30509,777,2
30510,5587,2
30511,2752,2
30512,3782,2
30513,5098,2
30513,5149,2
30514,2393,2
30515,1840,2
30516,794,2
30517,1160,2
30518,4547,2
30519,1771,2
30519,1785,2
30520,6691,2
30521,2595,2
30522,346,2
30523,5270,1
30523,5291,1
30524,672,2
30525,7166,2
30526,4550,2
30527,650,1
30528,1667,2
30529,3403,2
30530,6326,2
30531,1588,2
30532,1001,2
30533,7043,2
30534,412,2
30535,4551,2
30536,155,2
30537,2291,2
30537,4659,2
30538,2210,2
30539,5818,1
30540,6623,2
30541,3753,2
30542,1913,3
30543,2207,2
30544,422,2
30545,398,2
30546,4549,2
30547,6453,2
30548,6421,2
30549,1727,2
30550,1305,2
30551,5058,2
30552,344,2
30553,6160,2
30554,655,2
30555,6108,2
30556,6359,2
30557,3172,2
30558,2176,2
30559,3401,2
30560,6305,2
30560,7090,2
30561,6315,2
30562,7012,2
30563,4569,1
30564,6255,2
30565,496,2
30566,3045,2
30566,3591,2
30567,4853,2
30568,4431,2
30569,4550,2
30570,5891,2
30571,5688,2
30572,2904,2
30573,3859,2
30574,2351,2
30575,7011,2
30576,1406,2
30577,1806,2
30578,3027,2
30579,3539,2
30580,6179,2
30581,5047,2
30582,6750,2
30583,4691,2
30584,6225,2
30585,3417,2
30586,5147,2
30587,346,2
30587,360,2
30587,382,2
30588,4592,2
30589,6917,2
30590,2993,2
30591,348,1
30592,4441,2
30593,6720,1
30594,5407,2
30595,5818,2
30596,6638,2
30597,4549,2
30598,5892,2
30599,4828,2
30600,4566,2
30601,2714,2
30602,6501,2
30603,4584,2
30604,317,2
30604,319,2
30605,6303,2
30606,384,2
30607,6400,1
30608,6590,2
30609,1346,2
30610,2420,2
30611,695,1
30612,3578,2
30613,6579,2
30613,6583,2
30614,1951,2
30614,6617,2
30615,3468,2
30616,4866,2
30617,5474,2
30618,3047,2
30619,6299,2
30620,3139,2
30621,6664,2
30622,6666,2
30623,4591,2
30624,6620,2
30625,6336,2
30626,2042,2
30627,1759,2
30628,7019,2
30629,4072,2
30630,5145,2
30631,2747,2
30632,6662,2
30633,1739,1
30634,6306,2
30635,5179,2
30636,1219,2
30637,6412,2
30638,355,2
30639,1641,1
30640,4993,2
30641,7050,1
30642,4564,2
30643,4018,2
30644,5730,2
30645,5867,2
30646,6618,2
30647,1754,1
30648,365,2
30649,1406,2
30650,2904,2
30651,5673,2
30652,1347,2
30653,5959,2
30654,6408,2
30655,4563,2
30656,805,2
30657,4455,2
30658,3752,2
30659,6898,2
30660,3217,2
30661,1552,2
30662,2132,2
30663,5990,2
30664,5970,2
30664,6276,2
30665,6755,2
30666,1766,2
30667,6213,2
30668,2617,2
30669,4460,2
30670,6760,2
30671,4675,2
30672,5100,2
30673,2511,2
30674,1747,1
30675,6750,1
30676,3984,2
30677,2620,2
30678,807,2
30679,4620,2
30680,5050,2
30681,803,2
30682,4321,2
30683,2892,2
30684,2986,2
30685,2989,2
30686,2291,2
30687,351,3
30688,7040,1
30689,3753,2
30690,6618,2
30691,4554,2
30692,5378,2
30693,4606,1
30694,4793,2
30695,1157,2
30696,6502,2
30697,2749,2
30698,392,2
30699,7079,2
30700,498,1
30701,6456,2
30702,5077,2
30703,6224,2
30704,674,2
30705,1528,2
30706,4568,2
30707,5454,2
30708,1283,2
30709,2987,2
30710,5417,2
30711,2904,2
30711,6131,2
30712,6303,2
30713,7018,2
30713,7046,2
30714,6956,2
30715,341,2
30716,2267,1
30717,372,1
30718,2076,2
30719,6757,2
30720,2641,2
30721,6325,2
30722,3683,2
30723,4549,2
30724,3541,2
30724,5655,2
30725,3096,2
30726,3503,2
30727,7042,2
30728,3382,2
30729,5731,1
30730,5086,2
30731,3981,1
30732,343,2
30733,3552,2
30734,422,2
30735,6398,2
30736,6848,2
30737,3549,2
30738,350,2
30739,1720,2
30740,2044,2
30741,1768,2
30742,6788,2
30743,937,2
30744,4042,2
30745,689,2
30746,5223,2
30747,368,2
30748,2715,2
30749,337,2
30750,6928,2
30751,4553,2
30752,6729,2
30753,4552,2
30754,3405,2
30755,1637,2
30756,1726,2
30757,1769,2
30758,4752,2
30759,4568,1
30760,5364,3
30761,2040,2
30762,5976,1
30763,757,2
30764,1436,2
30765,6750,2
30766,6374,2
30767,2490,2
30768,2614,2
30769,1689,2
30770,833,2
30771,6916,2
30772,1963,2
30772,7040,2
30773,637,1
30774,5029,2
30775,3230,2
30776,625,2
30777,792,2
30778,4551,1
30779,1434,2
30780,6305,2
30781,5626,2
30782,2749,2
30783,1768,2
30784,1751,2
30785,2906,2
30786,384,2
30787,5205,2
30788,2750,2
30789,3141,2
30790,3048,2
30791,372,2
30792,5131,2
30793,800,2
30794,3396,2
30795,2747,2
30796,6570,2
30797,4532,2
30798,3951,2
30799,2641,2
30800,6614,2
30801,385,2
30802,5023,2
30803,6446,2
30804,7041,2
30805,3976,2
30806,1347,2
30807,1784,2
30808,1391,2
30809,2613,2
30810,1813,2
30811,3343,1
30812,5915,2
30813,1299,2
30814,2747,2
30815,1346,2
30816,798,2
30817,378,2
30818,6505,2
30819,4452,3
30820,7082,2
30821,3613,2
30822,3571,2
30823,4966,1
30824,6309,2
30825,1349,2
30826,347,2
30827,6373,1
30828,4516,2
30829,6084,2
30830,850,2
30831,2753,2
30832,2400,2
30833,670,2
30834,6917,1
30835,4549,2
30836,3790,2
30837,5049,2
30837,5112,2
30838,1770,2
30839,4986,2
30840,4462,2
30841,4528,2
30842,6775,2
30843,3015,2
30844,6711,2
30845,1738,2
30845,1794,2
30846,4592,2
30847,6826,2
30847,6847,2
30848,6695,2
30849,4047,2
30850,6444,2
30851,2620,2
30852,1006,2
30853,2904,2
30854,6784,2
30855,868,2
30856,6871,2
30857,3930,2
30858,6320,2
30859,5903,2
30860,2621,2
30861,5430,2
30862,3927,2
30863,5302,2
30864,807,2
30865,6820,2
30866,6307,2
30867,3193,2
30868,3229,2
30869,2294,2
30869,2453,2
30869,2849,2
30869,3396,2
30869,3547,2
30869,4405,2
30870,4549,2
30871,751,1
30871,1407,1
30872,7061,1
30873,4580,2
30874,791,2
30875,344,2
30876,3589,2
30877,4551,2
30878,6839,1
30879,4599,2
30880,3361,2
30881,3398,2
30882,5256,2
30882,5556,2
30882,5562,2
30883,6076,2
30884,4224,2
30885,4822,2
30886,1003,2
30887,3852,2
30888,5185,2
30889,7061,2
30890,1379,1
30891,6873,2
30892,2398,2
30893,3109,1
30894,6623,2
30895,675,2
30896,1436,2
30897,349,2
30898,2207,2
30899,3215,2
30900,6220,2
30901,3319,2
30902,6278,2
30903,6644,2
30904,1528,2
30905,6450,2
30906,5816,2
30907,2748,2
30908,1392,2
30909,681,2
30910,6866,2
30911,5894,2
